gene,log2FC,pvalue,padj
MED30,-0.05955565121287876,0.002169979370982336,0.00908380959806594
NPR1,0.027341867590006785,0.0021936631172929802,0.009180299506174957
SELT,-0.03427366548950861,0.0021973290693635106,0.009190330418903
ANXA3,-0.08047262157250668,0.0021967407656910765,0.009190330418903
REST,-0.01263858940796414,0.002200506534277315,0.00920096323397016
GNG2,-0.07764204487022752,0.0022033624835941642,0.009210245948738203
ETV6,0.05525692134118465,0.0022043804537276138,0.009210691020310574
CES4A,0.024939958120958394,0.0022047408013957993,0.009210691020310574
BPNT1,-0.02007462437452734,0.0022054806622193307,0.009211125118680734
SIPA1L2,0.09032331852806319,0.00221849055963261,0.00926278964131413
INTS9,0.040433176284224714,0.0022271128968016697,0.009296110431491464
FAM98A,-0.044858633755323396,0.0022286130084614997,0.009299691966164321
MEF2C,0.05086520732458322,0.0022294393432458633,0.009300460670383953
C6orf203,-0.020444789839441313,0.0022313483448037283,0.009305744148038352
FAM222B,0.038541133015028706,0.0022343341873094467,0.009315514210993098
EMC2,-0.019668756064696424,0.002237455239609514,0.00932452227345126
CXXC1,0.06928106702448211,0.0022377823406874195,0.00932452227345126
CUL9,0.0319549855988388,0.002243120117685985,0.00934407586556336
CD84,0.03318373995562229,0.0022485142615090844,0.00936385295103438
ABCB9,0.03306490456995714,0.0022528977869659943,0.00936969169583596
LINCMD1,0.02028398002256271,0.002252247985753703,0.00936969169583596
CYP21A2,0.013383123973260247,0.002250711515182576,0.00936969169583596
UBE2M,0.06291651036329071,0.002252331824020646,0.00936969169583596
RBMS1,0.03588624337109003,0.0022531507992679264,0.00936969169583596
PKN1,0.0347035804285456,0.0022557107986939367,0.009377645008117962
LILRB1,0.03959384178956782,0.0022796966325821177,0.00947464161443885
SLC35E3,0.05463202767034048,0.0022941267700929283,0.00953187955766666
OSBPL10,-0.05107361338369554,0.002300325048651573,0.009554891885480178
UBLCP1,-0.07054346950784485,0.0023037389314423855,0.009566328750863391
B3GALT4,0.05632587456541405,0.0023080117538647536,0.00957857943924845
TMEM209,-0.06551761151243163,0.002307562225158755,0.00957857943924845
PHF2,0.023076392895134745,0.002315413544449816,0.009606545338817283
IFT122,0.016411081232199365,0.0023246377291800675,0.009642054086324198
MIER2,0.025218210789055284,0.002335236975191473,0.009683244302511678
TOPORS,-0.0435534637680286,0.0023440843823839255,0.009715688568807482
ZFR,-0.06998661964372133,0.002344402896160049,0.009715688568807482
SNORA10,0.024394862481483592,0.0023528113871624247,0.009747746033083685
EXOSC10,0.042759089899703895,0.002355097459767948,0.009754427111032016
CXorf57,-0.037557049724156855,0.002356331729582875,0.009756749219919487
KLHL12,-0.03477108222426217,0.0023577752821532256,0.009759936320865196
TTC38,0.09101692019632424,0.002359441285311896,0.009764042164702143
SFSWAP,0.02804046983431263,0.0023606844323336373,0.009766396263330592
PBXIP1,0.04459623918383038,0.00236666038482666,0.00978832353336075
SNORA25,0.05437841494422102,0.002368126731044869,0.00979159222736337
PRDM8,0.050817214542660416,0.002377523999660002,0.009827642012293226
DNAJC25,-0.028958453303231657,0.002379019507381991,0.009831018129791943
WWP2,0.025387462941292682,0.00238458167621802,0.009850878028956995
DKFZP564C152,0.034582287260111144,0.002385185670225917,0.009850878028956995
ZNF77,-0.017809295577758455,0.002388161265655341,0.009860355693201813
C12orf43,-0.028137836250170523,0.0023937546307996158,0.009869079509846578
GIGYF1,0.025917367325171803,0.002392828644855038,0.009869079509846578
AGO2,0.086388866432479,0.002393469479311309,0.009869079509846578
RAB1B,0.04994511310421945,0.0023913247432809062,0.009869079509846578
CBX1,-0.0418332375271353,0.002394362427340574,0.009869079509846578
H2AFJ,0.06431014556468373,0.002392878875875108,0.009869079509846578
INHBB,0.019558563667074758,0.0023962837801273554,0.00987418898189605
SLX4IP,0.049056898237820334,0.0023982186785756897,0.009879351348262311
PRKRA,-0.04515581024135695,0.0024019527412547093,0.00989192024575866
HCN3,0.017625717759639947,0.0024036939935513342,0.009896277374246027
TUT1,0.03056651364644747,0.002423914384517883,0.009976691089899691
ARHGEF12,0.029952158856477062,0.0024283110124394304,0.009991947927321792
UAP1,-0.027383420107306655,0.0024305993985054663,0.009998523626229246
ARL6IP1,-0.0473644003485294,0.0024338367069843534,0.010008997973867511
LGALS2,-0.08321792798089778,0.0024381292435007337,0.010020226909560349
GPS1,0.02975090907836897,0.0024393344437385936,0.010020226909560349
AKR1D1,0.055444529513213325,0.0024388882443597973,0.010020226909560349
LARGE1,-0.014889889206710194,0.0024387600428504063,0.010020226909560349
CLN6,0.026163792896093163,0.002446336235763135,0.010042197873126107
KAT8,0.05767837680776111,0.002445630007432159,0.010042197873126107
MED22,0.04891902284636984,0.002446763069197876,0.010042197873126107
BCL2L2,0.028801874383539428,0.002458787956272109,0.010088692566188448
KDELR1,0.048114227069576465,0.002459848947213066,0.010090187525186646
ORAOV1,0.03644731462283968,0.0024666228022455256,0.010115108909321685
AARS2,0.034746032290618345,0.002468915571755401,0.010119351246737577
KIF21A,-0.030907577280420817,0.0024690546331103697,0.010119351246737577
TRAPPC3,-0.04707528219629786,0.002472481239512263,0.010127135398972822
UBXN4,-0.0939981613922054,0.002473051498630687,0.010127135398972822
FBLN5,-0.039380568943384375,0.002472549626892829,0.010127135398972822
HCFC2,-0.017993204408097263,0.00247588823170201,0.010135886135661932
LARP1B,-0.014577771965299746,0.0024807137654303656,0.010152771454787629
LOC100130705,0.013787120904781958,0.0024917834409695205,0.010192316113810374
STAT1,0.0991747825138507,0.0024913887309490432,0.010192316113810374
ACTR2,-0.09374401094985174,0.0024951449858967513,0.01020318463459304
SEC63,0.017927035506723143,0.0024961032964693052,0.010204222451612028
MME,0.03699088309287202,0.0024968828856473165,0.01020452926515681
FCRLA,-0.11944512508952698,0.002504152536204918,0.010231352703636681
HMGN4,-0.08994153220190171,0.0025156380320226685,0.01027248414316784
ZNF689,0.04600390602133153,0.0025150362720455345,0.01027248414316784
CECR5,0.03200613231370042,0.0025198545693519837,0.010286802024378278
CPSF4,0.027167834032339577,0.0025212942977935106,0.010289597754885254
TXNRD2,0.037560179473068445,0.0025219602340405033,0.010289597754885254
NPRL2,0.05055323555616553,0.002524666246526874,0.010297737514698745
ETF1,-0.02964315810503848,0.002527171427734081,0.01030505376106431
ARFIP1,-0.02588720722138138,0.0025328544461656172,0.010325320517383283
N4BP1,0.04297840762265537,0.002540775641547196,0.010354697352889585
VPS33A,0.030130912363060425,0.002545447436106031,0.010370818752337483
PRKAA1,-0.048756524982628946,0.002565651864417034,0.01045019730152315
SHTN1,-0.07425218742032147,0.0025850118664770424,0.010526092739402158
SYVN1,0.03158369039969244,0.002596233793156012,0.010568816824078606
UBXN11,0.016867821932949667,0.0025976979425483414,0.010569587417571587
KIAA1324,0.16175485034360015,0.0025978825743271784,0.010569587417571587
WRN,-0.022209747497846877,0.00261089383679812,0.010619541233413077
GAS2L1,0.01956395343657391,0.0026151648820058344,0.010633927049683465
APOL1,0.014988801837297672,0.0026186245279517704,0.010645006360610002
RPL39L,-0.021367406812283996,0.0026227820056875114,0.010658915423787293
GSPT2,-0.03787181460927247,0.002625067022376881,0.010665209187126717
OSBPL8,-0.08115072858954875,0.0026264933245996923,0.010668011585390337
NAA60,0.03425258476132509,0.0026348735810416747,0.010699049326551056
PCF11,-0.05701772185299259,0.0026367548297692544,0.010703687487213532
MECP2,0.02929057931592638,0.002644158882953964,0.010727730325127511
SULT1A4,0.01685556888287376,0.002643867300343533,0.010727730325127511
ABCB4,-0.016247687236175423,0.0026454412418263624,0.01072992745634641
SLC35A2,0.019972510693942347,0.002651657613403364,0.010752130143486653
ISYNA1,0.028454205341867045,0.0026558976397335937,0.010766308820011578
POLE,0.026480293214269146,0.002657252550712214,0.010768787337581338
CYC1,0.0512521150423062,0.0026807896086884263,0.010861134739088998
MICALL1,0.0269895702038756,0.0026838107628525303,0.010869856704544758
SPDL1,-0.019712487450714633,0.002684443346600152,0.010869856704544758
OXSM,-0.01911955002190613,0.0026885447160124275,0.010883421371359418
DCAF1,0.0234498734072357,0.0026929131413117864,0.010898059217312074
PIN4,-0.02794618553375461,0.0026977024896615766,0.010911343998955117
NIPSNAP3A,-0.01962518834828053,0.0026974044377367982,0.010911343998955117
ZNF671,-0.037348385521444705,0.0027074432149491647,0.01094768495961019
VOPP1,0.040559390879646884,0.0027146609556602864,0.01097380666530382
PRPF19,0.054162799999441624,0.0027159370408711804,0.010975901813609983
ARRDC1,0.030640231826346565,0.002717656887673979,0.010979788664175708
AAR2,0.04894451263032451,0.0027258684893888005,0.011009893809343946
TJP2,0.017423523540453623,0.0027310414350792756,0.011027712335012051
SNORD35B,0.025753660510734022,0.002734149212564283,0.011036629908341138
OSBPL11,-0.05262017289889176,0.0027347738705493195,0.011036629908341138
TRIM60,0.02078060273575133,0.0027402628469877207,0.011055701135312018
ZMYM1,-0.03954175988935216,0.002747084641550368,0.01108013755171694
EMP2,0.022214518497190916,0.002751759791357063,0.011095904459358492
RBM39,-0.04102964786373153,0.0027571125161842697,0.011114394011804331
ZNF529,-0.04890336432801945,0.002760606394524336,0.011125382030687391
WDR53,-0.027806700929582817,0.002781145177012947,0.01120503664641322
PKM,0.06580191831660631,0.0027973698422487088,0.011267270521448915
ATMIN,-0.02140415075155566,0.002800781750090696,0.01127787680520257
LACTB,-0.03388025506548509,0.0028063640146288927,0.01129517354260544
TMX1,-0.0933270968517581,0.0028072527834450936,0.01129517354260544
POLR2K,-0.01990999639883384,0.0028074167877229763,0.01129517354260544
ARHGEF18,0.06891673675306897,0.0028107185931365874,0.011305317440430528
PRMT5,0.03555210944229881,0.0028124619550718333,0.011309189049766915
SLC25A34,0.016384784459778423,0.002817351273228276,0.011325705201620413
OLAH,0.02428898987978556,0.002820201526524811,0.011334017455656317
CARNS1,0.04864599111262713,0.002826614338814238,0.011356638580689436
C19orf35,0.05560306684900418,0.0028295586742656605,0.01136531554022846
MLKL,0.08291512672322021,0.0028304774398504344,0.011365853961406623
ITM2A,-0.062303736887624694,0.0028317586612069327,0.011367847131075724
VPS53,0.020719832182492404,0.0028446959185864902,0.01141080351389625
GBGT1,0.07614651673218287,0.0028439939582806644,0.01141080351389625
NCKAP1L,0.05864947125630415,0.002844822665608904,0.01141080351389625
INTS4,0.02122820423472671,0.0028466068809270065,0.011414799020860122
IRS2,0.09601988988676702,0.002850030385200695,0.011425363990934643
UBASH3B,-0.04629970274271056,0.0028556004925029623,0.011444526157557528
METTL7B,0.014442170272379151,0.002861345769014443,0.011464379562491063
STAT4,-0.08732397271792891,0.0028676842152175253,0.01148659794613126
EPRS,-0.05522904604221601,0.002872938747567189,0.011504463594073311
LENG8,0.03533877430447241,0.002881916476146335,0.011537224499862773
TP53INP2,0.056360286026378326,0.002884560360105947,0.011544617920910343
PARP14,0.09478133228812524,0.0028918584831346505,0.011570629356276873
TIGD5,0.038024297793585404,0.0029015759234083524,0.01160630369363341
TAF5L,-0.012046160891689972,0.0029054328078579163,0.011618522581174505
MCL1,0.07427044020104034,0.0029105695903249105,0.011629285513961092
DECR2,0.028250351885492186,0.002910754841943702,0.011629285513961092
GPAM,-0.015408590451754023,0.0029103031944535513,0.011629285513961092
MAPKBP1,0.015142676800350863,0.0029113359067676693,0.011629285513961092
HIST1H1D,0.013203213489648924,0.0029127440631335723,0.011631702511835307
FBXL3,-0.02606463864202624,0.002913662696378041,0.01163216386282788
PTTG1,-0.042385334825512544,0.0029173166785850537,0.011643542235499012
MAPRE3,0.029691021529695938,0.002923963382212163,0.011666855544892827
RFC2,-0.015535970870423021,0.002928934052187511,0.01168347034202256
MKRN2,-0.048440964178154466,0.0029474611265968703,0.011754137378201836
GALNT1,-0.03257450244988913,0.0029490364812641873,0.011757182602430633
HINT3,-0.03814919735862965,0.002953077474918773,0.011770053425075262
SLC25A22,0.03602232224355184,0.002958517687431763,0.011788492485491514
PYCARD,0.05001162540672688,0.0029647484817103766,0.011810070684569057
ZNF83,-0.07188479614818633,0.0029710188064818945,0.011831794444070322
ACD,0.043864916944223786,0.0029767887756041982,0.011851514190723255
WDR86,0.026909806489805455,0.0029803296664946497,0.01186235089021943
POLM,0.038268004178413584,0.002984198166729053,0.011874485232665823
JMJD8,0.05911828063799618,0.0029968426150277054,0.011921523876973712
ASMTL,0.03340333843491461,0.0030062539381134307,0.011948707357887283
RGS12,0.02274100218764108,0.0030054207373613434,0.011948707357887283
CEP290,-0.015292054259330001,0.0030079817616880645,0.011948707357887283
SMG7,0.03707298351227717,0.003008281492946418,0.011948707357887283
KIR2DS5,0.0771362368850097,0.0030086257756293095,0.011948707357887283
ZNF443,-0.027818366105453407,0.0030061560094800945,0.011948707357887283
SEC23IP,-0.03485086665218695,0.0030138546105626736,0.011966192483385351
MICB,0.05464928932663238,0.003015868057407102,0.011970905164013283
ST8SIA4,-0.0566254029053459,0.0030195304652747947,0.011982158701106884
KAT5,0.014733387754415794,0.003029157430807639,0.012017068262891768
OLA1,0.010930538902917064,0.0030332672459512486,0.012030077434380582
VPS41,-0.024117424817978517,0.0030384990861847057,0.01204752826835458
WDR49,0.01277143708143047,0.0030406195893447883,0.012052636598814974
FAM214B,0.0841450827773258,0.0030466225881109724,0.012073127651490925
FAU,-0.10571957660045683,0.0030501740319912336,0.012083895152998092
HLA-DOA,-0.07506062902808353,0.0030524854197015016,0.012089745370236958
GZMK,-0.1626028848372254,0.0030760114337602374,0.012179592566042449
ZNF322,-0.01786611867267851,0.0030779408821105594,0.012183901540445298
TBCB,-0.05023139536601029,0.003084955142414844,0.012208330678343335
BIRC3,-0.05916514641981685,0.003101205881204375,0.012269288714385188
KIAA1024,-0.0105178654203959,0.003104735564975384,0.012276837705925964
DCP2,-0.11053444912694133,0.003105087406738931,0.012276837705925964
SSR3,-0.017825766448108737,0.003105656818179559,0.012276837705925964
EID2,-0.029522073456938358,0.003112408873198892,0.01230017192889843
CCDC117,-0.028121689855415966,0.0031145544773721716,0.012305293794396764
CEP57,-0.02831575517042495,0.0031184246736586717,0.012317224699556093
BSCL2,0.05824364441863494,0.0031212272510356028,0.012319748006518649
P4HTM,0.027029388275987998,0.0031216152432976692,0.012319748006518649
TGFBR3,0.10560614928112777,0.0031206706655424275,0.012319748006518649
GPATCH3,0.02973285888177113,0.00312351414177511,0.012323884181277767
FAM220A,-0.02362992822317178,0.003126105641414016,0.012330750030021953
HIST3H2A,0.05272572860562175,0.0031350883810443257,0.012362815167722845
STRBP,-0.028596913322855855,0.003139995349967808,0.012378794950716856
GLG1,0.07121017888193748,0.003142852348555818,0.012383317033863566
SSR1,-0.08298336437610132,0.0031423286964354256,0.012383317033863566
DGCR14,0.0245511553340636,0.003154954504185803,0.01242762062513657
ORAI1,0.05046636914899416,0.0031604210538799353,0.012445769044153612
POLR2J4,0.014886261627918174,0.0031663011533745616,0.012465535717715996
ARMC7,0.0326222958212492,0.003169574044039882,0.01247503001463958
LDHA,-0.06055851816276636,0.003173142455250784,0.012482290961937087
TDRD3,-0.020471028682475634,0.0031731021092880002,0.012482290961937087
NFXL1,-0.07578728054805506,0.003191638687464365,0.012551641256919321
RAB34,0.037866170768723784,0.0032054105361653193,0.012602379534695571
FAM104A,-0.1397919865419528,0.0032085391733589095,0.012611256821419387
NFE2,0.09628815604057372,0.003220058512056412,0.012653100241081138
CCDC71,-0.037756504247432154,0.0032303650955939436,0.012690156779111113
LIAS,-0.026776757122467743,0.0032345762538232683,0.012703254463225656
SDSL,0.030104803976474415,0.0032365809826983764,0.01270768201501851
PEBP1,-0.0717983059720968,0.0032413084807604814,0.01272279458952163
EMC4,-0.052444204236586245,0.003252665094709488,0.012763912552634035
AP5B1,0.052203103170756826,0.0032636561428921775,0.012803574099038543
CDC123,-0.049600212464996574,0.0032662859781893683,0.012810421366936043
OXER1,0.03826534175534757,0.003268122284662482,0.012814153538454626
PLGLA,0.047145860243805515,0.003283757660728236,0.012871974548846487
CEACAM1,0.07032774064121661,0.003295364482621655,0.012913977047156942
